"","x1","x2","x3","x4","x5","x6","x7","x8","y1"
"5215",48,33,42,16,68,26,24,51,10.18
"5216",41,23,39,16,84,20,20,44,10.1
"5217",56,20,46,19,70,20,16,49,9.25
"5218",39,33,51,21,83,18,10,45,9.37
"5219",51,36,44,17,78,21,14,45,9.03
"5220",42,19,53,10,77,24,16,44,9.41
"5221",46,26,54,10,83,25,16,43,9.13
"5222",45,24,50,8,85,25,14,55,9.57
"5223",54,20,62,7,70,23,12,54,10.15
"5224",53,25,56,11,74,24,12,51,9.92
"5225",52,12,36,18,71,32,16,54,9.79
"5226",50,14,45,12,79,30,17,44,10.02
"5227",49,20,44,15,97,31,17,46,9.74
"5228",42,31,57,15,73,22,17,42,10.28
"5229",35,22,69,14,79,22,19,41,11.33
"5230",7,10,4,5,13,6,5,9,8.86
"5231",21,30,40,14,60,18,27,34,2.28
"5232",55,36,79,19,101,20,32,53,8.48
"5233",49,11,84,16,119,24,27,52,11.32
"5234",66,29,65,14,122,12,26,61,11.31
"5235",55,36,47,16,136,33,28,60,10.92
"5236",54,51,57,18,124,47,18,48,13.47
"5237",48,48,70,23,119,18,35,47,15.93
"5238",49,38,81,13,98,36,20,56,11.06
"5239",48,39,63,20,117,34,28,44,14.04
"5240",44,43,71,19,100,29,38,41,12.29
"5241",44,24,79,16,109,27,17,45,11.18
"5242",48,36,57,19,135,18,34,44,10.83
"5243",37,30,64,19,124,30,23,43,13.05
"5244",55,43,72,10,104,28,18,58,11.7
"5245",55,35,73,21,93,37,20,56,12.32
"5246",54,34,52,18,90,37,31,52,12.62
"5247",36,30,101,18,113,19,27,34,11.84
"5248",46,32,86,27,123,32,23,46,10.1
"5249",45,30,64,17,125,24,21,48,11.55
"5250",44,33,57,28,118,37,47,39,11.4
"5251",40,35,69,20,91,29,39,45,12.19
"5252",50,37,81,23,103,31,30,46,11.3
"5253",43,37,70,26,96,20,34,44,11.63
"5254",45,35,76,24,128,25,31,50,11.26
"5255",57,24,61,22,128,21,24,49,11.61
"5256",50,35,87,19,118,15,20,58,11.5
"5257",53,43,88,15,91,23,13,53,10.95
"5258",58,40,76,16,89,28,23,51,13.8
"5259",45,41,75,20,93,38,26,52,11.55
"5260",10,13,17,4,21,5,10,10,12.35
"5261",12,13,31,7,22,10,9,18,2.36
"5262",36,19,49,7,46,19,11,35,3.77
"5263",36,9,48,10,66,12,8,46,7.38
"5264",45,23,32,6,50,12,10,39,7.37
"5265",43,28,29,4,55,10,6,44,7.09
"5266",35,20,28,15,53,26,23,34,7.03
"5267",31,27,38,9,50,27,17,34,8.24
"5268",28,22,42,16,43,23,16,32,9.05
"5269",31,16,41,11,53,19,16,25,8.15
"5270",35,18,40,9,45,17,10,38,7.44
"5271",36,27,43,9,35,17,9,36,7.15
"5272",45,11,43,5,49,12,10,40,7.08
"5273",36,16,39,12,48,7,18,38,8.86
"5274",34,18,36,18,65,10,13,32,6.44
"5275",31,32,29,10,72,8,19,29,6.41
"5276",31,19,28,12,63,14,15,38,6.66
"5277",39,10,33,18,56,10,15,36,7.08
"5278",39,10,37,15,45,14,13,40,6.61
"5279",43,22,43,19,40,16,13,44,7.08
"5280",43,20,36,10,36,21,9,40,7.71
"5281",44,14,43,7,53,10,12,44,7.69
"5282",37,21,31,17,44,20,15,37,6.54
"5283",33,33,24,20,43,29,16,30,7.48
"5284",28,29,40,8,56,18,18,27,7.88
"5285",31,25,39,9,43,24,18,35,6.97
"5286",40,15,43,11,56,14,9,41,7.53
"5287",36,11,49,6,56,9,12,35,7.2
"5288",42,14,51,4,62,12,11,42,6.5
"5289",39,12,55,3,47,11,7,39,7.22
"5290",16,4,33,4,20,7,6,14,6.46
"5291",8,17,31,4,29,13,18,15,3.06
"5292",43,19,47,9,66,25,21,51,4.44
"5293",62,28,42,8,93,18,13,60,11.73
"5294",50,28,40,8,75,24,17,56,9.66
"5295",46,30,64,13,81,26,15,40,9.96
"5296",54,25,60,15,68,17,11,58,9.63
"5297",57,22,59,11,71,24,20,59,9.58
"5298",52,23,79,12,66,34,12,42,9.88
"5299",42,29,64,13,67,29,14,46,12.05
"5300",57,24,62,12,68,30,10,54,11.06
"5301",47,23,49,17,71,25,14,45,10.71
"5302",37,23,64,11,71,26,22,47,9.33
"5303",61,25,51,9,74,24,15,61,9.58
"5304",61,39,59,12,63,17,14,54,10.07
"5305",42,27,78,10,71,29,14,42,9.38
"5306",60,26,66,10,66,27,11,69,10.01
"5307",50,34,55,16,78,20,18,44,13.2
"5308",56,36,60,14,78,20,14,55,9.41
"5309",56,32,44,18,72,23,20,52,10.07
"5310",45,13,54,14,82,31,16,43,9.41
"5311",50,26,49,8,75,42,11,59,9.93
"5312",65,21,42,11,69,26,18,62,11.77
"5313",45,30,57,8,83,25,16,46,10.43
"5314",49,19,66,9,77,30,27,43,9.77
"5315",48,19,66,9,71,29,13,48,9.87
"5316",37,37,78,10,73,24,17,43,9.46
"5317",50,27,63,17,67,23,21,45,9.88
"5318",44,24,71,21,70,19,18,49,9.61
"5319",54,21,56,14,63,27,24,49,8.93
"5320",29,14,39,8,43,13,11,29,10.05
"5321",11,18,17,11,17,10,8,17,5.51
"5322",33,17,45,24,56,16,32,40,3.77
"5323",61,8,59,15,69,48,21,61,10.31
"5324",67,31,53,9,78,28,18,67,12.46
"5325",62,29,45,5,69,22,22,70,11.46
"5326",61,35,51,6,81,18,26,56,11
"5327",47,17,65,20,88,17,25,46,9.99
"5328",42,19,66,21,80,42,22,35,9.66
"5329",43,37,66,21,83,24,18,45,10.77
"5330",49,33,75,20,70,35,22,53,11.94
"5331",53,22,49,16,80,34,14,56,13.8
"5332",66,27,52,19,68,31,13,67,10.89
"5333",58,27,42,18,70,28,22,60,11.5
"5334",71,31,39,11,72,17,15,73,10.49
"5335",70,39,61,6,73,23,12,65,10.58
"5336",64,36,67,13,74,19,16,62,10.5
"5337",52,33,56,12,74,22,21,60,10.46
"5338",56,27,61,21,65,15,16,55,12.39
"5339",70,24,67,18,69,17,15,64,9.56
"5340",54,31,53,12,61,26,20,59,10.29
"5341",61,32,66,16,67,21,23,59,10.64
"5342",53,25,50,14,86,16,32,50,10.61
"5343",51,18,58,22,75,14,32,56,9.69
"5344",58,23,47,25,73,21,21,53,9.41
"5345",61,36,50,26,71,16,12,66,10.04
"5346",57,27,48,24,76,24,19,51,10.28
"5347",55,31,46,27,70,29,25,66,10.11
"5348",64,27,45,24,73,28,16,54,11.49
"5349",55,40,46,19,53,26,20,55,10.58
"5350",49,31,37,22,59,21,16,52,12.94
"5351",3,13,7,5,18,5,12,11,8.47
"5352",30,28,52,9,56,27,21,35,2.7
"5353",53,45,65,22,93,20,21,53,8.47
"5354",51,38,71,23,104,19,31,52,10.85
"5355",53,27,57,14,115,20,20,58,10.86
"5356",62,33,61,11,101,17,29,60,10.56
"5357",56,23,80,10,90,18,32,60,11.41
"5358",62,30,67,13,102,11,27,54,10.56
"5359",53,32,55,14,115,22,23,52,9.99
"5360",56,42,65,17,91,34,31,55,10.99
"5361",43,33,66,16,80,38,37,46,14.35
"5362",49,29,71,21,77,36,34,48,13.96
"5363",63,26,81,13,75,44,14,67,11.4
"5364",58,32,79,20,82,30,18,61,13.11
"5365",56,35,75,29,94,27,17,50,11.47
"5366",55,43,65,21,92,32,22,51,13.22
"5367",47,41,48,20,82,42,22,48,11.75
"5368",41,34,56,29,92,46,30,40,11.47
"5369",50,24,66,32,74,37,46,50,12.42
"5370",57,31,64,23,100,25,33,60,11.71
"5371",60,48,61,15,84,28,15,61,12.07
"5372",51,54,94,11,67,18,13,53,11.11
"5373",45,40,90,23,90,15,20,47,10.25
"5374",57,28,67,22,87,15,35,54,9.77
"5375",62,32,64,27,102,16,33,53,10.39
"5376",51,26,67,23,100,21,28,63,11.4
"5377",55,36,59,20,97,20,31,49,11.22
"5378",53,38,67,31,91,22,15,58,10.58
"5379",60,50,58,21,90,15,26,59,13.89
"5380",52,31,60,28,112,33,29,51,10.8
"5381",3,6,9,4,11,1,8,7,12
"5382",16,13,23,1,21,25,8,19,1.08
"5383",33,6,33,0,38,29,12,39,5.28
"5384",45,8,40,4,36,13,13,44,7.3
"5385",41,11,27,4,49,12,12,41,6.87
"5386",47,13,28,2,61,6,13,44,6.26
"5387",34,15,24,1,64,10,15,31,6.29
"5388",38,28,13,1,40,31,14,43,6.15
"5389",34,17,20,1,55,15,25,33,7.47
"5390",32,20,11,8,64,13,18,32,6.66
"5391",40,13,24,4,36,22,9,46,6.61
"5392",37,11,28,4,33,28,15,34,8.53
"5393",40,15,23,2,48,18,15,32,8.99
"5394",39,10,23,1,62,21,6,48,5.79
"5395",42,6,18,2,53,22,6,40,7.7
"5396",43,12,16,2,55,18,12,44,7.37
"5397",41,14,29,2,52,15,9,42,9.18
"5398",42,14,26,0,52,12,12,40,6.37
"5399",32,12,30,0,39,33,10,31,6.77
"5400",35,11,26,5,41,16,19,32,7.05
"5401",37,12,21,3,50,7,17,42,6.43
"5402",40,23,35,4,48,9,20,37,5.92
"5403",39,16,40,4,37,9,12,42,6.64
"5404",35,15,47,8,36,12,16,33,6.03
"5405",39,25,26,5,42,18,13,38,6.3
"5406",40,17,23,0,53,15,15,42,6.91
"5407",33,19,30,3,58,14,22,28,6.98
"5408",28,20,24,2,46,13,25,31,6.37
"5409",33,7,29,1,54,16,15,31,5.85
"5410",32,13,35,1,56,10,20,32,6.56
"5411",9,9,13,1,13,3,7,8,5.57
"5412",8,32,28,9,26,16,10,13,1.85
"5413",26,25,50,15,44,25,24,30,5.07
"5414",34,16,77,11,67,13,23,32,7.92
"5415",35,21,71,14,100,12,11,33,7.1
"5416",32,26,56,12,96,18,17,32,8.31
"5417",32,17,39,19,67,29,31,39,8.03
"5418",37,15,43,18,83,29,22,32,11.18
"5419",39,27,46,16,80,27,13,43,9.32
"5420",38,21,48,16,83,13,26,34,8.85
"5421",34,29,32,20,102,14,17,35,7.76
"5422",41,21,45,14,102,9,16,42,8.39
"5423",36,20,66,20,94,9,17,44,9.49
"5424",42,15,56,25,73,16,13,43,9.92
"5425",47,16,67,11,49,23,19,48,8.72
"5426",40,23,59,9,57,39,15,33,8.94
"5427",38,34,40,15,72,37,17,34,9.78
"5428",31,38,41,15,62,42,21,29,9.46
"5429",23,32,32,27,88,23,23,25,9.54
"5430",37,32,34,29,95,14,13,37,8.53
"5431",36,31,44,25,68,9,24,44,8.26
"5432",46,18,42,17,75,18,17,42,8.51
"5433",49,17,61,11,67,18,14,44,10.81
"5434",36,29,62,12,83,17,17,40,8.37
"5435",39,16,40,13,72,22,26,48,8.62
"5436",45,26,48,7,74,15,27,39,8.72
"5437",41,33,54,13,87,11,12,37,8.17
"5438",31,24,58,13,97,20,25,26,8.22
"5439",25,28,57,9,103,15,20,30,8.12
"5440",35,39,50,15,86,19,12,34,8.44
"5441",21,23,14,9,44,11,9,20,8.46
"5442",15,18,26,11,37,16,15,19,4.76
"5443",30,23,61,22,80,62,32,40,5.18
"5444",60,17,86,23,108,47,14,57,13.84
"5445",65,11,78,14,138,21,17,79,13.35
"5446",73,29,82,6,138,22,14,68,12.96
"5447",64,34,96,7,131,22,16,60,12.38
"5448",69,22,77,13,141,32,10,65,12.14
"5449",55,28,89,9,131,28,18,66,15.09
"5450",64,17,94,15,139,33,15,55,13.18
"5451",54,25,90,7,142,41,13,58,12.88
"5452",65,24,103,15,96,43,23,63,13.43
"5453",71,37,86,17,112,40,20,68,14.52
"5454",71,34,70,18,131,28,18,78,15.26
"5455",73,25,80,19,124,33,10,68,16.27
"5456",69,25,67,27,123,39,16,73,13.29
"5457",72,19,56,27,120,35,24,69,14.8
"5458",69,13,71,26,122,47,18,66,13.3
"5459",59,23,97,14,116,36,17,62,13.78
"5460",53,31,94,15,109,37,21,46,12.47
"5461",41,39,101,13,128,60,19,42,12.19
"5462",50,38,105,14,120,37,20,52,15.62
"5463",46,37,90,11,158,40,22,51,13.57
"5464",58,31,60,10,157,32,20,61,14.06
"5465",61,33,83,14,140,31,16,62,13.13
"5466",68,26,54,19,174,33,15,56,13.65
"5467",61,23,68,17,137,40,17,65,13.62
"5468",69,11,74,8,135,41,13,73,13.84
"5469",61,16,91,8,109,40,15,60,13.48
"5470",64,26,90,7,119,39,13,64,12.54
"5471",48,16,78,8,77,27,9,47,13.56
"5472",2,11,18,2,13,8,12,6,8.71
"5473",26,14,41,5,54,35,14,31,2.97
"5474",39,13,49,12,78,24,9,42,7.85
"5475",44,9,40,18,107,18,10,45,8.4
"5476",42,10,38,14,91,14,13,49,9.09
"5477",47,17,41,4,84,20,16,38,10.54
"5478",39,17,56,9,82,23,18,36,8.11
"5479",36,20,46,11,81,20,13,37,8.3
"5480",33,26,27,9,113,24,14,32,8.46
"5481",33,21,31,9,99,38,13,36,8.7
"5482",45,14,41,9,84,26,9,48,10.28
"5483",42,17,68,6,68,19,14,43,8.97
"5484",44,16,60,11,75,11,17,44,9.09
"5485",43,8,63,11,89,16,13,37,7.82
"5486",36,21,66,8,92,24,17,35,10.54
"5487",36,18,55,14,63,30,12,38,8.78
"5488",49,13,40,7,86,33,17,51,8.95
"5489",43,16,32,10,90,22,17,47,10.16
"5490",42,18,55,12,77,23,11,46,9.07
"5491",53,18,42,11,70,23,13,45,8.6
"5492",44,19,51,11,70,25,16,43,11.15
"5493",37,19,53,6,65,44,13,39,9.16
"5494",39,19,49,5,58,46,17,43,10.18
"5495",43,15,56,11,90,28,13,32,9.6
"5496",37,9,66,15,89,22,3,40,9.17
"5497",40,14,53,8,100,11,14,45,8.56
"5498",45,14,46,6,95,15,10,43,8.41
"5499",41,24,33,6,102,27,10,37,8.27
"5500",32,23,37,4,109,24,7,35,8.69
"5501",42,14,43,3,70,30,24,42,8.39
"5502",5,2,13,4,11,3,5,11,8.87
"5503",24,26,26,15,31,18,17,27,1.8
"5504",42,31,45,17,45,30,15,52,6.16
"5505",67,22,50,20,60,27,15,66,9.83
"5506",63,14,24,16,58,18,14,65,10.9
"5507",57,17,31,20,59,14,26,55,9.34
"5508",55,19,34,22,60,22,25,59,8.26
"5509",58,21,40,12,59,21,18,48,9.32
"5510",49,18,49,12,45,20,18,51,11.07
"5511",53,23,45,16,50,21,22,57,8.66
"5512",57,16,44,6,49,31,12,50,9.59
"5513",51,26,52,9,62,22,15,51,9.46
"5514",40,40,49,10,61,15,32,43,8.79
"5515",48,32,45,15,52,21,13,50,10.01
"5516",54,19,48,9,68,17,11,57,8.67
"5517",61,20,52,9,64,15,15,56,10.31
"5518",45,20,60,4,87,23,19,44,9.31
"5519",59,23,42,7,54,15,21,64,9.54
"5520",54,28,42,4,67,25,23,52,8.96
"5521",47,15,35,12,59,30,18,50,9.91
"5522",56,30,40,12,48,26,22,55,9.61
"5523",58,20,43,8,56,20,15,56,9.88
"5524",54,18,38,11,64,25,23,51,11.46
"5525",52,20,43,19,54,22,18,48,9.04
"5526",40,17,47,23,57,22,16,43,8.91
"5527",62,18,52,23,46,17,14,64,8.52
"5528",57,30,38,15,61,16,16,58,9.1
"5529",54,29,51,19,61,11,16,52,9.38
"5530",44,41,41,16,55,30,19,45,8.56
"5531",44,29,33,15,58,42,13,45,9.74
"5532",14,10,15,4,19,8,6,11,10.44
"5533",13,21,36,6,36,19,17,20,2.28
"5534",43,24,69,4,48,24,30,47,5.35
"5535",62,18,65,11,78,21,18,69,9.3
"5536",71,25,56,5,92,17,24,69,10.58
"5537",62,28,53,10,89,16,21,60,11.02
"5538",49,44,49,8,72,19,13,50,10.3
"5539",61,23,54,14,76,27,22,67,9.4
"5540",67,31,42,10,63,31,29,61,13.42
"5541",69,41,35,13,72,28,21,68,11.89
"5542",64,26,40,9,81,23,21,69,11.39
"5543",64,33,38,15,75,19,27,62,10.67
"5544",62,18,64,23,62,27,38,57,10.91
"5545",56,33,72,20,58,28,30,54,11.78
"5546",56,31,60,14,68,24,17,56,11.83
"5547",50,30,63,17,61,27,18,54,10.46
"5548",58,33,68,17,71,21,17,58,11.97
"5549",57,23,58,10,63,11,22,62,10.92
"5550",67,20,47,10,85,9,15,68,9.38
"5551",61,15,49,19,94,8,18,61,9.71
"5552",71,24,70,15,93,16,16,64,9.82
"5553",65,27,45,17,88,28,22,68,13.09
"5554",60,23,50,16,78,19,36,59,11.45
"5555",50,16,47,17,78,39,30,54,10.07
"5556",61,20,49,10,75,40,36,54,11.55
"5557",45,30,67,9,79,32,24,44,11.36
"5558",45,33,55,10,88,26,32,48,10.44
"5559",52,38,56,6,84,31,24,51,10.16
"5560",54,28,55,11,65,27,26,56,11.07
"5561",59,37,55,10,67,14,22,58,9.94
"5562",24,18,25,3,41,11,7,24,9.77
"5563",9,9,20,7,24,2,11,13,4.14
"5564",27,18,31,21,34,9,23,35,2.6
"5565",42,18,38,10,52,16,10,44,6.28
"5566",41,11,36,5,73,12,10,42,7.18
"5567",39,12,45,11,81,9,15,37,7.5
"5568",33,12,40,15,74,12,20,27,6.95
"5569",31,8,36,18,64,12,29,33,8.56
"5570",31,21,36,28,48,18,21,29,6.78
"5571",33,13,22,31,54,25,15,40,7.33
"5572",42,20,27,21,55,19,10,36,8.28
"5573",39,13,34,19,67,13,9,38,7.54
"5574",35,19,52,7,69,22,7,35,7.28
"5575",33,21,32,15,67,10,8,29,7.68
"5576",25,22,47,10,60,14,20,31,7.18
"5577",28,17,52,7,59,17,10,29,6.76
"5578",30,19,40,9,67,15,21,25,6.95
"5579",27,16,42,12,83,17,14,32,7.79
"5580",37,20,27,18,61,11,32,37,7.73
"5581",32,18,26,12,79,10,21,37,7.02
"5582",41,11,44,15,68,7,14,35,7.07
"5583",35,10,45,20,67,9,17,34,6.78
"5584",38,10,52,8,63,12,14,35,6.87
"5585",27,24,37,14,57,24,15,29,6.9
"5586",32,20,32,21,69,23,13,31,7.81
"5587",25,30,39,18,62,16,8,27,7.76
"5588",30,27,47,6,64,17,7,29,6.9
"5589",27,36,45,12,57,18,5,30,8.86
"5590",38,26,32,5,63,21,17,38,7.57
"5591",37,30,42,9,59,14,9,38,7.63
"5592",21,11,17,7,35,12,21,20,7.29
"5593",5,12,28,4,23,7,12,8,4.49
"5594",30,20,65,5,65,24,11,35,3.3
"5595",35,13,60,5,98,29,14,40,8.66
"5596",41,6,41,9,129,29,8,45,9.81
"5597",41,18,35,16,124,24,21,36,10
"5598",46,24,39,13,95,26,18,39,9.64
"5599",33,18,61,5,87,25,17,42,9.43
"5600",41,18,57,4,112,33,20,39,9.44
"5601",37,17,56,16,101,40,16,41,10.64
"5602",35,16,54,17,97,31,13,33,11.07
"5603",39,13,55,15,83,29,15,33,9.18
"5604",34,14,80,16,101,37,9,31,9.4
"5605",36,12,62,15,109,30,22,40,9.66
"5606",37,21,52,11,117,24,20,37,10.6
"5607",34,16,53,11,137,26,17,37,12.8
"5608",43,22,37,11,125,16,5,45,9.6
"5609",45,21,38,7,103,15,22,47,9.41
"5610",35,20,65,22,100,19,11,26,9.96
"5611",28,18,55,20,96,29,15,35,9.77
"5612",30,13,61,17,111,21,18,31,9.57
"5613",41,10,64,24,116,21,19,32,8.62
"5614",32,13,50,14,116,29,19,41,9.51
"5615",48,20,56,17,102,11,17,46,9.91
"5616",51,9,72,11,88,17,15,47,9.04
"5617",54,16,60,13,77,26,12,61,9.27
"5618",43,21,61,10,91,27,21,41,10.78
"5619",38,18,65,17,89,28,22,35,9.68
"5620",35,19,51,25,112,24,17,35,9.34
"5621",35,21,47,11,148,17,19,35,9.77
"5622",35,29,41,10,101,13,11,34,9.5
"5623",3,11,13,4,13,5,12,8,7.62
"5624",33,30,48,9,57,21,24,42,2.48
"5625",74,31,40,13,100,34,40,78,10.94
"5626",70,17,57,6,102,36,31,75,14.4
"5627",78,34,65,10,101,27,29,76,13.02
"5628",72,28,62,18,104,16,22,73,12.85
"5629",79,34,66,13,104,31,17,84,11.68
"5630",87,23,58,6,98,21,35,77,13.89
"5631",71,29,42,19,102,31,22,74,12.4
"5632",83,22,52,12,117,45,26,80,12.61
"5633",71,18,39,8,108,33,28,74,14.95
"5634",71,44,39,15,99,41,44,61,12.06
"5635",63,31,67,15,100,29,30,68,13.75
"5636",66,24,52,18,84,45,33,80,15.39
"5637",76,23,53,10,80,46,28,70,15.15
"5638",80,20,62,15,82,37,40,81,14.49
"5639",85,23,74,20,82,25,26,89,13.28
"5640",80,24,53,19,103,28,23,75,13.37
"5641",83,29,47,7,98,40,23,80,13.57
"5642",72,27,69,7,106,33,17,70,15.49
"5643",76,40,58,11,110,25,17,79,12.52
"5644",70,47,45,5,108,47,31,65,13.53
"5645",76,37,43,10,102,36,26,82,14.25
"5646",74,39,52,6,102,36,29,75,13.74
"5647",77,28,69,9,94,24,23,81,16.37
"5648",95,27,62,7,87,18,18,95,12.23
"5649",81,25,59,11,95,24,27,81,12.69
"5650",82,25,46,8,106,27,37,76,12.47
"5651",82,28,51,9,110,22,24,83,12.95
"5652",78,34,49,19,104,34,26,76,12.72
"5653",7,6,8,9,20,6,12,6,13.34
"5654",16,11,18,13,63,16,21,23,1.75
"5655",29,23,58,11,82,18,19,39,5.5
"5656",54,27,39,17,90,14,12,51,8.01
"5657",41,26,50,8,94,20,9,43,9.42
"5658",49,18,49,7,90,33,17,44,8.77
"5659",45,21,55,9,93,24,14,48,10.31
"5660",46,26,63,7,71,21,27,40,12.15
"5661",36,28,72,8,93,21,15,36,8.66
"5662",39,16,49,8,98,34,13,39,9.13
"5663",44,7,50,8,102,36,20,43,10.03
"5664",46,24,37,13,105,29,25,52,10.05
"5665",43,29,36,15,92,33,16,41,10.64
"5666",45,12,33,19,83,37,24,42,10.29
"5667",43,11,46,10,90,32,29,47,10.58
"5668",50,19,45,11,90,24,14,50,11.69
"5669",47,19,46,8,77,30,17,48,9.58
"5670",41,22,49,8,82,34,28,36,9.94
"5671",41,11,48,6,95,37,30,39,10.03
"5672",30,20,58,11,89,48,24,33,11.25
"5673",38,22,45,3,94,44,10,39,12.27
"5674",44,18,45,6,95,32,16,50,10.59
"5675",46,24,42,9,90,41,25,46,10.72
"5676",39,28,53,8,100,28,17,35,13.39
"5677",45,15,54,10,101,14,20,51,9.47
"5678",54,12,53,12,114,16,17,53,8.99
"5679",36,20,55,4,114,22,16,39,9.59
"5680",47,17,50,4,117,25,12,46,8.95
"5681",55,24,39,7,104,22,27,49,10.24
"5682",45,29,53,5,90,22,21,45,10.32
"5683",11,10,12,2,45,8,19,19,9.6
"5684",11,21,7,11,15,5,13,15,3.38
"5685",32,30,29,18,37,15,13,35,3.08
"5686",37,36,41,17,32,11,9,38,7.16
"5687",32,31,44,18,48,6,18,31,7.07
"5688",27,28,62,23,32,5,15,28,6.06
"5689",32,20,56,16,38,7,20,31,5.63
"5690",30,30,57,17,24,7,15,29,6.02
"5691",26,26,50,24,41,5,14,24,5.87
"5692",28,34,40,22,32,15,11,31,5.89
"5693",26,32,41,11,40,9,16,29,6.62
"5694",34,23,46,5,42,17,23,26,5.92
"5695",28,26,48,8,44,9,21,36,9.08
"5696",45,10,31,11,36,9,16,45,6.31
"5697",35,25,41,14,41,10,21,37,6.86
"5698",43,33,31,18,36,12,7,42,7.02
"5699",29,39,36,25,29,14,9,26,7.64
"5700",34,35,41,21,25,13,18,39,6.57
"5701",42,23,34,20,31,15,16,35,7.2
"5702",38,36,28,16,26,17,14,43,6.73
"5703",35,41,31,17,45,17,21,28,8.11
"5704",21,39,39,17,34,22,26,23,8.45
"5705",32,33,43,11,35,10,30,30,6.9
"5706",26,31,48,13,43,8,19,29,6.35
"5707",30,33,55,9,35,10,18,31,6.23
"5708",37,25,48,14,47,5,18,37,6.37
"5709",36,21,36,13,44,6,23,37,6.54
"5710",30,27,31,11,43,13,24,29,6.64
"5711",31,35,43,16,47,4,20,31,6.14
"5712",28,42,50,21,39,3,13,26,8.08
"5713",12,19,33,16,23,1,7,8,5.88
"5714",11,18,31,7,40,9,30,18,2.71
"5715",51,41,65,13,81,35,28,61,5.57
"5716",73,35,82,18,146,39,25,81,13.26
"5717",87,28,86,13,153,22,22,79,15.44
"5718",84,29,78,14,120,30,25,95,14.53
"5719",76,38,71,18,150,53,34,68,15.05
"5720",70,23,87,18,148,48,26,71,16.47
"5721",72,31,92,8,140,34,28,74,15.15
"5722",69,37,77,16,151,37,28,73,14.25
"5723",88,22,71,11,133,33,40,80,14.78
"5724",72,40,87,14,160,20,40,72,14.94
"5725",67,36,70,12,161,40,33,68,16.3
"5726",67,52,83,12,123,39,39,76,15.22
"5727",84,32,92,14,105,44,29,75,15.09
"5728",67,31,97,21,113,48,34,69,15.28
"5729",72,21,101,15,105,43,26,79,16.92
"5730",79,33,92,14,107,48,32,67,16.12
"5731",65,38,98,18,128,47,24,65,15.27
"5732",66,48,60,19,141,40,34,65,15.43
"5733",62,46,74,21,136,43,27,67,14.42
"5734",74,49,80,18,147,53,28,71,15.47
"5735",84,40,92,11,147,38,16,87,20.55
"5736",82,33,88,9,154,21,20,82,18.03
"5737",71,35,86,10,141,60,22,72,14.16
"5738",74,27,80,17,120,54,35,72,17.41
"5739",75,33,95,16,145,36,29,78,15.65
"5740",72,26,79,16,131,47,42,71,15.83
"5741",72,24,69,19,124,45,28,78,15.55
"5742",73,28,94,14,142,38,34,64,15.37
"5743",46,21,77,7,112,32,32,43,14.76
"5744",4,10,17,3,19,10,8,10,9.85
"5745",31,21,68,11,68,37,24,42,3.19
"5746",73,24,67,17,88,39,22,76,10.79
"5747",79,14,62,16,110,38,12,77,14.23
"5748",63,31,65,17,132,29,26,60,13.6
"5749",65,27,64,18,112,37,17,68,15.8
"5750",62,32,76,16,119,39,21,60,12.6
"5751",59,18,78,21,116,36,23,59,13.91
"5752",56,28,71,6,129,41,27,52,13.24
"5753",52,27,56,11,140,30,31,67,12.86
"5754",69,34,55,16,104,53,22,62,12.57
"5755",66,25,61,17,98,62,19,65,14.23
"5756",79,31,47,9,112,43,23,80,15.28
"5757",76,26,66,16,112,39,15,77,14.81
"5758",78,24,80,12,112,20,22,75,13.78
"5759",70,26,65,9,131,27,27,74,12.72
"5760",69,18,65,12,117,54,21,66,15.13
"5761",78,22,72,9,116,44,12,78,14.79
"5762",69,29,56,10,111,48,24,65,16.82
"5763",62,15,57,32,116,42,27,70,13.72
"5764",73,25,66,15,129,36,19,64,14.35
"5765",63,34,76,10,124,35,31,67,13.51
"5766",63,30,79,9,111,35,17,64,16.13
"5767",71,31,98,11,96,24,23,65,12.53
"5768",59,25,91,16,102,31,17,68,12.49
"5769",77,39,64,20,105,20,26,75,12.6
"5770",79,29,52,27,120,17,12,82,13.14
"5771",75,27,58,12,127,36,21,72,12.72
"5772",65,23,63,16,116,24,25,67,14.12
"5773",77,19,79,9,110,35,23,80,12.37
"5774",4,4,6,6,11,11,12,6,13.89
"5775",14,35,51,17,71,17,19,18,2.28
"5776",27,38,82,25,134,30,23,34,8.84
"5777",45,29,86,28,117,32,19,45,11.68
"5778",46,37,73,17,140,26,10,45,11.74
"5779",37,43,74,21,118,44,18,36,11.74
"5780",39,24,79,21,117,27,15,51,12.09
"5781",56,24,91,26,117,36,16,46,11.01
"5782",47,19,72,23,120,48,21,45,12.55
"5783",41,17,64,20,125,44,12,43,13.37
"5784",42,17,85,15,129,34,11,38,11.47
"5785",37,19,98,35,112,40,15,36,10.9
"5786",37,24,107,30,106,33,22,37,11.84
"5787",40,25,106,16,102,31,25,50,11.17
"5788",52,36,93,16,103,26,31,48,11.48
"5789",39,30,90,18,134,32,9,30,11.24
"5790",26,38,81,34,120,41,15,32,11.5
"5791",35,22,86,26,124,45,16,43,12.67
"5792",53,21,63,27,143,37,21,49,14.6
"5793",42,20,70,30,136,33,19,42,12.54
"5794",37,24,96,22,109,33,17,36,11.54
"5795",43,31,65,26,115,29,20,35,10.23
"5796",40,33,63,25,134,30,19,44,10.53
