x1,x2,x3,x4,x5,x6,x7,x8,y1
4,1,3,3,3,0,1,2,87.34
2,2,3,1,3,0,1,6,79.68
3,1,1,4,0,0,2,4,76.88
3,2,3,1,0,0,0,5,71.87
0,1,1,0,0,0,1,1,79.61
0,0,0,0,1,0,0,1,85.92
0,0,0,0,0,0,0,0,72.95
1,0,0,0,1,0,0,0,82.38
1,1,0,0,0,0,1,2,87.65
0,2,0,1,1,0,0,1,90.91
0,4,0,1,0,0,5,1,93.1
0,6,0,1,0,1,1,1,88.35
0,7,1,1,1,0,1,2,85.11
1,2,2,0,2,0,3,3,92.69
1,2,1,0,0,0,2,4,84.67
2,2,0,0,2,1,0,1,92.8
3,1,0,0,1,0,3,3,82.69
2,1,3,0,2,1,2,6,85.43
2,1,1,0,1,0,1,3,81.42
2,1,1,0,0,0,2,4,62.17
1,0,3,0,0,2,0,1,30.32
1,1,0,0,1,1,1,3,25.24
2,1,2,0,0,1,1,2,45.86
2,1,1,0,0,2,1,2,52.72
1,3,1,1,1,1,0,2,62.79
1,0,1,0,0,3,0,0,56.88
1,1,2,0,0,0,1,1,57.14
1,1,1,0,3,0,0,2,59.1
1,0,3,0,2,1,1,3,66.9
2,2,2,0,4,0,0,5,78.97
5,1,2,1,0,0,1,4,59.66
1,1,0,0,0,0,0,1,56.58
0,3,1,0,1,0,0,0,62.15
0,1,1,0,1,0,1,1,61.36
3,1,1,1,3,0,0,3,50.35
4,0,0,0,4,1,5,5,55.9
5,1,0,0,2,0,0,5,63.53
3,1,0,1,3,1,1,3,66.25
5,0,1,2,1,0,1,6,80.96
5,2,0,1,1,1,0,5,74.99
3,2,0,1,0,0,1,2,83.61
5,2,0,1,2,0,0,7,46.52
3,4,0,2,0,1,2,0,43.59
0,1,0,1,0,0,1,1,53.95
1,4,0,1,2,0,1,4,69.44
1,3,0,0,3,2,0,1,75.43
7,2,0,0,1,2,2,8,76.26
0,2,1,0,1,1,1,0,82.24
0,2,3,0,1,0,1,3,89.65
4,1,1,0,3,0,3,6,89.01
7,1,1,1,5,0,2,4,84.83
7,6,3,0,2,2,2,8,78.92
5,1,1,0,4,0,2,7,84.86
6,0,6,1,3,0,2,9,88.5
6,2,4,0,3,2,1,7,82.05
7,1,3,0,3,0,3,6,90.13
7,3,4,3,5,0,1,9,92.95
7,5,5,1,2,0,4,4,95.98
4,4,4,0,8,2,2,5,90.77
7,3,3,1,7,0,4,11,91.83
10,1,5,4,1,0,1,9,82.25
8,2,1,2,5,3,1,11,85.58
11,3,3,1,1,0,0,6,92.29
8,4,3,1,7,1,0,14,98.7
11,2,3,1,1,0,3,7,90.88
9,5,4,1,6,0,0,11,86.68
8,2,1,2,1,4,1,10,91.71
5,4,2,0,3,2,1,5,80.06
2,2,2,2,2,2,0,0,74.25
0,1,2,2,1,2,0,2,81.51
1,1,1,1,0,3,1,0,83.16
0,1,1,2,1,1,0,2,80.57
2,1,1,0,3,3,0,0,90.87
1,5,0,1,1,5,1,2,73.66
2,6,0,1,1,2,1,2,83.59
1,0,2,1,4,0,1,4,82.48
2,2,1,0,2,0,1,4,83.99
5,0,2,0,5,0,2,8,63.25
5,2,1,0,2,0,0,7,52.64
5,1,0,0,2,1,1,5,77.86
3,3,0,0,1,1,0,5,71.41
0,3,0,0,0,1,2,2,66.94
1,1,0,0,0,0,0,0,71.89
0,2,0,0,0,0,0,0,53.46
1,2,1,2,4,0,1,2,55.83
0,0,2,0,1,2,1,2,47.96
1,1,0,0,0,0,0,7,41.45
2,1,0,2,0,0,1,2,60.38
1,0,1,0,1,1,0,2,62.93
3,0,2,1,7,0,0,2,64.95
3,0,1,0,2,0,0,6,88.06
0,0,1,1,0,1,0,1,73.97
1,0,0,3,3,0,0,1,82.46
1,0,1,0,1,0,2,3,85.07
0,1,1,0,1,0,0,1,91.65
0,0,1,3,1,1,0,2,92.42
0,1,0,1,2,0,1,0,93.32
4,3,0,2,2,0,2,0,95.22
1,1,0,2,0,0,2,4,98.24
3,3,1,3,2,0,0,0,98.95
6,0,1,1,6,1,1,8,99.3
5,3,1,1,3,1,2,6,99.3
5,8,2,3,7,0,1,4,94.6
6,2,1,0,3,1,2,9,96.04
4,1,3,1,6,0,0,3,96.2
2,0,2,0,1,0,0,3,97.85
3,0,2,0,2,1,0,5,98.95
2,0,3,1,3,1,0,4,99.65
4,1,0,0,0,1,2,4,99.4
2,2,0,0,3,1,0,3,98.35
2,2,0,0,3,0,1,3,98.8
2,1,0,0,1,0,0,3,99.45
0,1,1,1,0,0,0,1,99.35
0,1,0,0,0,0,0,0,99.75
1,1,0,2,2,1,0,0,99.5
3,0,0,2,3,0,0,3,97.7
2,1,1,1,1,2,0,3,99.3
3,3,2,2,0,0,0,1,99.45
1,0,0,1,2,1,1,2,99.2
0,1,0,1,1,0,0,1,99.15
0,2,1,0,0,0,0,2,98.5
0,1,0,0,0,0,0,0,97.64
0,0,0,0,0,0,0,0,98.1
0,0,0,0,0,0,0,3,97.04
0,0,0,0,0,0,0,0,94.69
3,1,1,0,1,1,0,1,96.49
3,1,0,1,1,0,0,0,92.49
0,0,0,0,0,1,0,2,96.04
0,0,0,0,0,0,1,0,92.21
0,0,0,0,0,0,0,0,97.43
0,0,0,1,0,0,0,0,97.24
0,0,0,0,0,0,0,0,97.15
0,1,2,0,3,2,0,3,96.02
0,0,1,0,2,0,0,1,98.65
2,0,1,1,0,1,0,2,94.07
1,0,2,0,2,0,0,1,95.38
0,0,1,0,0,0,0,1,82.19
0,0,1,0,0,1,0,0,67.34
0,1,1,0,0,0,0,0,66.67
0,0,1,0,0,1,0,0,82.78
2,0,0,1,5,0,0,3,88.76
3,0,0,0,1,1,0,1,71.19
1,0,0,0,2,0,0,3,76.76
1,0,0,0,0,1,0,1,74.42
0,0,0,1,0,0,0,0,73.61
0,0,0,1,0,0,0,0,81.35
0,0,0,0,0,0,0,0,75.64
0,0,0,1,0,0,0,0,52.33
0,0,0,0,0,0,0,0,67.15
0,0,0,0,0,0,0,0,79.84
0,0,0,0,0,0,0,0,85.95
0,0,0,1,0,0,0,0,85.74
0,0,0,0,0,0,0,0,91.91
0,0,1,0,0,0,0,0,93.18
0,0,0,0,0,0,0,0,97.5
0,0,2,0,0,0,0,0,98.55
0,0,0,0,0,0,0,0,97
0,1,1,0,0,0,0,0,96.84
0,0,0,0,0,0,1,1,94.92
0,0,0,2,0,0,0,1,98.49
0,0,2,0,1,0,0,0,98.35
0,0,0,0,2,0,1,3,99.3
0,0,0,0,1,0,0,2,97.8
1,0,0,0,0,0,0,0,98.95
3,0,0,0,0,0,0,1,99.1
0,0,0,0,0,0,1,2,99.55
2,0,0,0,0,0,1,1,99.05
0,0,0,0,0,0,0,1,99.4
0,2,0,0,1,0,0,0,97.5
2,0,0,0,0,0,0,1,99
0,0,0,0,0,0,0,0,98.55
0,0,0,0,0,0,0,1,98.4
0,0,0,0,0,0,0,1,98.05
2,0,0,0,0,0,0,0,99.15
1,1,1,0,0,0,0,2,99.3
1,2,1,0,0,0,0,1,97.75
1,3,0,0,2,0,0,1,99.45
0,1,1,0,2,0,1,2,99.25
0,0,1,0,2,1,0,2,99.05
1,0,0,0,1,0,0,1,98
2,3,2,0,2,0,0,1,99.05
1,2,1,0,1,0,1,2,99.3
2,4,0,1,0,0,0,1,99.45
0,4,1,0,2,1,2,2,99.3
2,3,1,1,2,0,0,1,99.4
1,4,0,0,0,2,3,2,99.4
0,2,0,0,2,2,1,0,98.95
1,0,3,3,2,0,2,1,98.15
1,0,1,2,3,1,4,3,99.45
0,1,1,1,0,0,0,1,99.15
0,1,1,0,2,0,1,0,98.8
2,0,0,0,2,0,4,2,99.4
0,0,0,0,1,0,0,3,97.8
2,0,0,2,1,0,1,1,99.1
1,0,0,1,0,0,1,3,99.35
2,2,1,2,1,0,2,1,99.4
1,2,0,0,0,0,2,2,99.1
3,0,0,3,2,0,1,2,99.45
3,2,1,1,2,0,2,3,97.85
4,0,0,1,0,1,2,6,99.1
3,0,0,2,0,0,3,4,99.65
6,0,0,2,1,0,1,5,99.3
3,0,0,1,1,0,2,3,95
6,2,0,1,2,0,1,3,95.4
1,2,0,2,2,0,2,4,95.74
4,0,2,1,2,0,2,3,95.45
1,2,0,0,0,1,1,3,95.65
1,1,1,0,1,1,0,2,99.2
3,0,1,1,0,1,0,2,99.35
2,0,1,0,2,0,1,3,95.74
2,1,1,1,0,1,0,2,95.68
1,1,1,0,3,0,2,3,89.65
2,1,0,2,0,0,0,2,89.91
2,0,1,2,2,0,0,2,77.03
1,0,1,2,1,1,0,2,62.56
2,1,2,1,2,0,0,3,69.09
3,2,1,0,1,0,0,5,74.65
2,0,2,0,3,0,0,0,86.5
0,1,2,0,1,0,0,2,83.22
2,1,1,0,0,0,1,0,84.22
0,1,2,0,2,1,0,2,72.11
2,0,3,0,2,0,1,3,84.65
1,0,0,0,2,0,0,2,81.53
4,0,2,0,2,0,0,4,67.46
1,0,1,0,1,0,0,2,84.49
1,0,1,0,0,0,1,1,74.56
0,0,1,0,0,0,1,0,64.69
0,0,1,0,0,0,1,0,63.77
1,0,0,0,0,0,0,1,83.36
0,0,0,0,1,0,1,0,88.77
0,0,0,0,2,0,0,1,90.44
0,0,1,0,0,0,0,1,92.82
0,0,0,0,0,0,0,0,93.9
0,0,1,0,2,0,1,0,96.2
0,0,1,0,0,0,0,0,98.65
0,0,0,0,0,0,0,1,98.95
1,0,0,0,0,0,0,1,96.1
0,0,1,0,1,0,0,0,96.34
0,0,0,0,1,0,0,0,95.84
0,0,0,1,0,0,1,2,97.55
1,2,0,0,0,0,1,2,97.05
2,1,2,1,1,0,2,4,97.9
2,0,0,2,1,1,1,4,99.25
4,0,0,1,1,0,3,2,99.4
3,2,0,0,4,1,0,6,97.8
6,0,1,0,3,0,1,5,99
6,1,3,0,5,1,0,5,99.2
2,2,0,0,4,4,0,6,99.25
3,1,2,0,4,2,0,2,99.65
3,1,1,1,5,1,2,5,97.75
4,3,3,0,4,1,0,2,95.05
4,4,4,0,3,1,0,8,95.5
2,2,0,1,4,1,0,4,96.44
2,2,2,0,2,0,1,3,97.85
2,0,3,1,4,1,1,1,98.55
2,1,1,2,3,0,0,4,94
1,0,2,1,4,0,2,0,96.7
1,1,2,3,1,1,1,2,96.55
2,2,3,2,1,1,0,1,96
0,0,1,1,0,2,1,2,96.75
0,0,0,2,1,1,0,1,95.54
0,0,0,0,0,2,0,0,96.6
1,0,0,2,2,1,0,0,96.3
0,0,1,1,0,1,1,1,96.75
0,0,1,0,0,0,1,2,96.4
0,0,0,2,1,0,1,0,96.15
0,0,0,1,0,0,1,0,96.4
0,0,0,0,0,0,0,0,96.2
0,0,1,1,0,0,0,0,96.45
0,0,0,0,1,0,0,0,95.4
0,0,0,2,1,0,2,2,99.5
1,1,1,3,0,0,0,2,97.1
1,1,0,5,2,1,0,1,95.9
0,0,0,1,1,1,2,1,98
2,0,0,3,3,1,0,1,96.01
3,1,0,0,3,0,0,7,95.26
3,0,0,0,3,2,1,2,96.05
1,0,0,3,3,1,1,4,94.67
3,0,0,1,2,0,0,0,95.54
2,1,1,0,6,0,1,6,93.06
5,0,0,1,5,0,0,6,88.2
6,0,0,0,3,1,0,4,81.99
2,2,0,1,6,0,0,5,93.14
5,0,0,1,3,2,1,1,97.84
2,1,1,0,2,0,0,5,98.6
3,0,1,1,4,1,0,1,96.65
4,0,1,0,2,1,1,4,87.47
0,0,3,0,0,0,0,1,86.52
1,2,2,1,2,0,0,1,89.92
1,0,3,0,4,0,0,1,92.16
1,0,0,1,2,0,1,2,87.86
3,0,5,2,8,0,1,4,86.51
6,3,1,2,3,1,1,5,92.45
4,1,2,1,7,1,0,4,92.04
4,4,3,1,1,2,3,4,95.23
2,3,4,2,7,2,0,4,94.15
3,5,1,4,2,4,0,5,95.14
6,3,3,3,6,4,3,6,94.01
4,7,1,4,4,2,1,7,95.19
3,3,2,1,3,0,0,2,92.95
4,4,1,0,4,0,4,6,95.1
3,5,1,1,1,0,5,5,96.09
5,3,5,2,3,0,3,3,94.74
2,0,4,1,2,0,4,7,95.85
4,0,2,1,1,0,5,6,96.3
6,0,3,1,1,0,0,6,96.05
5,1,0,0,0,0,1,7,97.25
3,1,0,0,0,0,1,4,99.2
5,3,0,0,0,0,0,5,99.45
3,2,0,0,0,0,1,2,99.4
3,0,0,0,0,1,1,5,99.15
4,0,0,0,0,0,2,1,97.9
2,1,1,0,4,1,1,6,94.66
2,0,3,1,4,0,1,4,98.75
4,2,2,1,1,0,1,3,99.7
2,2,1,4,3,0,4,4,95.95
3,0,1,2,0,0,2,5,99.6
4,0,0,2,2,1,0,1,99.1
2,0,0,0,0,2,3,3,97.75
1,0,0,0,0,1,0,2,96.15
0,0,0,0,1,0,0,1,95.8
0,0,0,0,0,0,1,1,95.95
2,0,0,0,0,0,1,1,95.41
2,0,0,1,1,0,0,2,96.64
1,0,0,0,1,0,0,2,96.04
0,0,0,0,0,0,1,0,95.35
0,0,0,0,0,0,1,0,95.75
0,0,0,0,1,0,1,1,96.49
0,0,0,0,0,0,1,0,95.3
3,0,0,1,2,0,1,2,96.14
1,0,1,0,1,1,0,2,95.79
2,2,1,0,1,3,1,0,96.65
1,0,0,0,3,1,0,3,95.3
1,1,0,0,0,0,1,2,96.25
0,0,0,0,1,0,0,1,95.39
1,0,0,0,1,0,2,0,95.95
1,0,0,0,1,0,0,1,94.1
2,0,1,0,3,1,0,2,95.8
1,2,0,0,0,0,1,1,95.5
2,0,0,0,1,1,1,2,96.05
0,0,1,1,0,1,0,3,95.85
3,0,1,1,0,0,0,0,96
0,2,0,0,0,0,1,1,95.99
0,0,0,1,0,0,0,0,96.45
0,1,0,1,1,0,0,0,95.4
0,1,0,1,0,0,1,1,96.65
1,1,0,1,2,0,2,3,96.35
1,0,1,1,1,0,0,0,95.8
2,2,0,2,0,1,0,2,97.2
0,2,0,0,0,0,0,2,96.16
0,1,0,0,0,0,1,0,96.15
0,2,1,0,0,0,0,1,97.8
0,1,0,0,2,0,0,2,95.55
0,1,0,1,1,0,0,0,97
4,1,2,0,1,0,2,1,96.75
0,0,0,0,2,0,0,2,96.55
1,2,1,0,0,0,0,1,96.61
1,1,1,0,3,0,1,0,97
0,0,1,0,1,0,0,2,95.9
1,0,1,1,1,0,0,1,96.7
0,0,1,0,0,0,0,1,96.61
1,0,0,0,0,0,0,0,96.8
0,0,1,0,0,0,0,0,97.1
0,0,1,0,0,0,0,0,96.4
0,0,0,0,0,0,0,0,98.35
0,0,1,0,0,0,0,0,99.65
0,0,0,0,1,0,0,0,99.45
1,0,1,1,0,0,0,1,99.8
0,0,1,0,0,0,0,0,99.35
0,0,2,1,1,0,0,1,99.5
1,0,0,0,3,0,0,1,99.6
0,0,0,1,0,0,0,1,99.55
1,0,0,1,0,0,0,0,97.95
0,1,0,1,0,0,0,0,99.25
0,0,0,1,0,0,0,0,99.2
0,0,0,2,0,0,0,0,99.35
0,0,0,0,0,0,0,0,99.5
0,0,0,1,0,0,0,0,99
0,0,0,1,0,0,0,0,99.45
0,0,0,1,0,0,0,0,99.15
0,0,0,0,0,0,0,0,99.6
0,0,1,1,0,0,0,0,99.75
0,0,1,0,0,0,0,0,99.25
0,0,1,0,0,0,0,0,99.3
0,0,2,0,0,0,0,0,97.04
0,0,2,0,0,0,0,0,98.85
0,0,2,0,0,0,0,0,96.75
0,0,3,0,0,0,0,0,89.22
0,0,2,0,0,0,0,2,80.19
0,0,0,0,0,0,0,0,85.06
0,0,0,0,0,0,0,0,81.1
0,0,0,0,0,0,0,0,82.86
0,0,0,0,0,0,0,0,89.78
0,0,0,0,0,0,0,0,80.98
0,1,0,0,0,0,0,0,93.45
0,0,0,0,0,0,0,1,92.05
0,0,0,0,0,1,0,0,94.53
0,0,0,1,0,0,1,1,95.33
1,0,0,0,0,0,0,1,98.55
0,0,0,0,0,0,4,0,99.35
1,1,1,0,0,0,1,2,98.75
1,0,0,0,0,0,6,1,96.1
2,1,1,0,0,0,2,2,99.1
1,0,0,0,3,0,0,3,99.35
4,1,1,1,3,0,2,5,98.1
2,0,1,1,3,0,0,2,99.2
3,0,0,1,3,2,1,2,99.5
4,3,0,1,1,0,1,5,99.3
2,0,1,1,4,0,1,8,99.65
6,1,0,0,3,2,1,5,99.5
4,1,1,3,2,0,1,5,99.3
4,3,0,2,3,0,0,2,99.5
3,3,0,4,1,0,1,4,99.15
4,4,1,2,2,1,0,3,98.3
1,4,1,1,3,0,1,4,99.2
5,4,2,1,3,0,0,3,99.15
1,3,3,3,4,0,2,3,99.3
1,2,2,1,0,0,1,2,99.05
1,3,2,3,1,0,1,2,98
3,3,3,1,1,0,1,4,95.76
1,0,2,3,2,0,1,2,94.9
2,0,2,6,2,0,0,1,94.75
2,0,3,2,1,0,2,1,95.3
0,0,2,2,4,0,2,3,96.69
1,1,0,2,0,1,1,4,99.1
3,0,2,0,1,2,1,0,99.15
3,0,2,0,3,0,1,4,99.1
1,2,2,0,3,1,1,2,97.6
1,0,2,1,1,0,1,1,98.25
1,0,1,0,1,2,1,1,98.65
0,0,3,1,1,1,1,1,90
0,0,5,1,1,0,1,0,90.53
0,0,4,1,1,1,1,0,85.68
0,0,4,0,0,2,0,1,87.36
0,1,2,1,0,0,1,0,93.93
0,0,1,0,2,0,0,1,95.49
2,1,3,1,2,0,0,2,76.23
1,0,4,1,4,0,0,3,81.2
3,0,1,1,1,0,0,2,82.92
1,0,1,2,3,0,1,2,63.15
1,0,2,1,1,1,0,3,58.18
3,0,4,1,1,1,0,2,40.63
0,1,1,1,4,0,0,1,59.18
2,0,2,2,0,0,1,2,76.95
3,1,3,0,3,0,0,5,70.84
3,0,0,2,2,0,0,4,78.37
3,0,2,0,0,0,1,3,76.69
2,0,3,1,2,1,0,4,76.03
2,1,1,1,1,1,0,2,61.22
2,5,3,2,1,0,1,1,51.11
1,2,1,4,1,0,2,1,37.8
2,2,2,2,2,0,0,3,28.3
1,2,1,2,1,0,1,1,49.07
1,1,2,3,2,1,2,2,56.37
2,0,1,3,0,1,1,2,64.16
0,0,1,2,2,0,0,4,73.59
2,0,1,2,1,0,0,2,80.64
1,0,3,1,1,0,1,1,73.62
1,0,2,1,2,0,0,4,69.45
1,3,3,1,3,2,0,1,80.35
1,1,2,0,0,0,0,3,77.25
1,0,2,1,4,0,0,3,82.19
2,0,1,0,1,0,0,3,76.41
2,1,0,1,2,0,1,2,86.18
1,1,1,1,0,0,0,2,91.53
2,1,1,1,0,0,0,2,93.9
0,2,0,0,1,0,0,2,96.15
1,0,0,0,0,0,0,0,94.28
0,0,0,0,0,0,0,1,94.99
1,0,1,0,0,0,0,0,94.19
0,0,1,1,0,0,1,0,95.4
0,1,1,1,0,1,1,0,95.75
0,2,2,0,1,0,2,2,95.35
2,1,3,0,5,0,1,4,94.56
3,1,2,2,4,0,3,5,96.5
4,1,1,3,4,0,0,5,95.5
4,0,1,2,2,0,0,6,94.45
4,1,3,1,2,0,2,5,95.4
2,0,1,1,2,0,0,3,95.85
2,3,2,2,3,0,0,3,94.96
5,2,1,0,2,0,0,5,95.9
3,3,2,1,1,0,1,2,96.29
2,3,1,1,4,0,4,2,96.1
3,1,1,1,5,0,1,2,96.35
1,2,3,0,7,0,2,5,95.95
2,2,1,2,1,0,2,1,95.85
1,2,1,0,2,0,1,3,95.65
3,4,1,0,2,0,2,2,96.15
2,2,0,1,1,0,1,4,96.35
2,1,1,0,1,1,2,1,95.95
1,1,1,4,0,1,0,2,95.1
2,1,1,2,1,1,0,1,96.4
4,0,1,2,2,1,2,6,96.05
4,0,0,3,2,1,1,4,96.3
4,1,1,3,1,0,1,5,95.3
5,0,1,3,0,2,0,5,96.05
3,1,0,0,1,0,2,3,96.5
1,2,0,3,0,1,0,3,96.1
2,0,0,4,0,0,1,3,96
3,1,0,1,0,1,0,1,95.3
1,3,0,2,1,1,0,2,95.7
3,2,0,4,1,0,1,3,95.3
3,1,1,0,4,1,0,3,95.6
2,3,1,1,2,2,1,1,95.56
3,1,0,0,1,1,0,5,95.85
1,2,1,0,1,2,2,0,95.3
1,4,1,0,4,0,1,4,95.8
1,4,1,1,0,2,1,2,96
1,4,2,2,2,1,0,1,95.55
1,2,0,1,1,1,0,0,96.4
1,2,3,1,0,2,2,2,95
1,1,2,0,1,1,3,1,95.25
0,1,2,1,1,1,1,0,95.05
0,0,3,0,1,1,3,2,96.15
0,1,1,0,0,0,3,1,95.26
0,1,3,2,1,0,0,1,96.65
2,1,1,2,3,0,2,1,98
0,0,2,2,2,0,0,0,99.45
2,0,0,3,0,0,0,3,99.4
2,1,1,3,2,0,1,2,99.85
2,0,1,1,2,0,2,2,99.35
1,2,1,0,1,0,0,3,99.25
2,0,0,0,1,0,0,1,97.75
1,0,3,1,2,0,0,2,99.35
3,0,2,2,4,1,0,1,99.65
3,1,1,0,3,0,1,5,99.25
1,1,1,2,3,0,0,4,94.6
2,1,1,1,1,0,2,2,99.5
1,1,2,3,1,1,0,0,99.6
3,1,0,0,1,0,0,2,99.45
2,2,1,0,2,1,0,3,99.7
1,1,0,0,0,0,0,2,99.25
2,1,0,0,0,0,0,2,99.65
0,1,0,0,0,0,0,1,93.75
2,1,0,0,0,0,0,1,99.7
1,1,0,0,0,0,0,2,99.55
2,0,0,0,0,1,0,1,99.6
1,0,0,0,1,0,0,3,99.5
4,0,1,1,1,0,1,2,99.5
2,0,1,1,1,0,0,4,99.55
1,3,1,1,0,0,0,1,99.5
1,3,2,1,0,0,0,2,99.5
2,3,1,1,1,0,0,0,99.65
2,5,2,2,3,1,1,3,99.8
4,4,2,1,1,2,2,6,99.65
5,0,3,1,3,1,1,6,99.65
3,0,2,1,2,0,0,7,99.45
2,0,2,2,1,1,1,4,99.6
4,1,3,2,2,2,0,4,99.45
2,1,0,1,5,2,0,4,99.3
5,3,0,0,2,2,0,2,99.7
0,2,2,1,2,1,1,4,99.45
2,2,0,1,0,1,0,2,99.4
2,3,0,0,1,0,2,4,99.4
3,2,0,0,2,0,0,3,99.35
1,1,0,0,1,0,1,3,99
3,0,0,0,0,0,0,0,98.5
1,1,0,0,2,0,2,1,94.19
1,0,0,0,0,3,0,2,90.11
1,0,0,1,0,2,1,0,89.52
1,1,1,0,3,1,1,1,50.28
1,0,0,1,0,3,3,2,29.77
1,0,1,2,1,0,0,3,36.97
1,0,1,1,2,0,1,1,52.42
1,0,2,1,1,0,0,1,63.03
2,1,3,1,3,0,2,1,61.75
1,0,4,2,0,1,1,1,63.15
1,1,1,1,2,1,2,1,71.5
0,2,2,0,0,0,1,2,80.32
1,3,2,1,2,1,1,1,86.37
0,0,6,0,1,1,1,0,89.75
1,1,3,1,0,0,1,4,92.38
1,0,2,2,4,1,1,1,93.7
2,0,5,1,2,0,0,2,94
1,0,1,1,1,1,0,3,95.47
1,0,3,0,4,2,0,1,97.25
1,0,3,1,0,0,0,2,98.5
2,3,4,0,3,0,0,1,98.9
2,1,2,1,2,0,0,2,99.4
3,0,2,1,3,0,1,3,99.45
2,0,1,0,3,0,1,3,99.35
1,0,4,1,2,2,0,0,99.25
0,0,3,0,2,0,2,3,99.65
1,0,2,1,0,1,0,0,99.45
1,1,2,0,1,1,0,0,99.3
0,0,2,4,2,2,0,0,99.15
0,1,2,3,0,1,0,4,99.3
4,4,1,3,1,3,1,1,99.55
2,3,0,0,5,2,1,5,99.15
1,4,2,1,4,2,7,6,99.2
6,7,0,1,0,2,0,9,96.4
4,0,0,1,2,1,2,4,98.75
4,0,0,2,2,1,1,3,99.3
6,2,4,1,5,1,1,9,99.2
5,2,3,1,0,1,1,8,99.05
5,2,1,1,3,0,1,6,99.15
1,0,0,2,1,0,0,2,99.1
2,1,0,0,1,0,0,4,99.3
3,4,0,0,0,0,1,1,99.25
1,3,0,0,2,0,0,4,99.25
4,0,0,0,0,0,0,1,99.1
2,0,1,1,3,0,1,2,97.6
1,0,0,0,1,0,2,3,99.4
2,1,0,0,0,0,0,1,99.35
1,0,0,0,2,0,0,2,99.2
1,2,2,0,1,0,0,2,98.6
0,2,0,0,1,0,0,0,99.2
0,1,0,0,0,0,2,0,99.25
0,1,0,0,1,0,0,0,97.19
0,2,0,0,1,0,0,1,98.85
1,1,0,0,0,0,0,1,98.85
0,0,1,0,0,0,0,2,99.05
1,0,0,0,0,0,1,1,98.7
0,0,0,0,0,0,0,1,97.45
1,0,0,0,0,0,1,0,94.03
0,0,0,0,0,0,0,1,94.88
1,0,0,0,0,0,0,0,94.7
1,0,0,0,0,0,0,1,97.6
0,0,1,0,0,0,2,0,98.54
0,0,0,0,1,1,0,1,97.55
0,0,0,0,0,0,1,1,96.14
1,0,0,1,0,0,0,1,98.4
1,0,0,0,0,0,0,0,98.8
0,0,1,0,2,0,1,1,98.95
0,0,0,0,0,0,0,1,98.55
0,0,0,0,0,0,1,0,95.14
0,0,0,0,0,0,0,0,96.58
0,0,0,0,0,1,0,0,96.84
0,0,0,0,0,0,0,0,86.7
0,0,1,0,1,0,0,0,81.31
0,0,0,0,1,0,0,1,69.87
0,0,0,0,0,0,0,0,68.07
0,0,1,0,0,0,0,0,81.89
0,0,1,1,0,0,0,1,80.01
0,0,0,0,0,0,1,2,67.06
3,0,0,0,0,1,0,0,67.72
0,1,0,0,0,0,0,1,83.24
3,2,0,0,2,1,0,3,87.12
1,1,0,0,0,0,1,2,83.31
2,0,0,0,1,0,2,3,83.78
0,0,0,1,0,0,1,1,90.06
2,0,1,0,3,0,2,2,92.36
2,0,0,0,1,1,0,6,92.81
4,0,2,0,0,0,1,1,88.01
5,0,1,0,2,0,1,7,95.57
1,1,1,0,0,0,1,2,85.21
5,1,1,0,1,0,0,2,70.3
0,0,0,1,0,0,0,1,88.52
0,0,1,0,0,0,0,0,81.26
1,0,2,1,0,0,0,0,60.89
0,0,0,1,1,0,0,0,76.92
0,0,1,0,0,0,0,1,88.58
0,0,1,1,1,0,0,0,72.12
0,1,1,0,0,1,0,0,75.18
0,1,1,1,0,0,1,2,80.42
1,1,0,2,0,3,2,1,78.92
2,2,0,3,3,0,3,2,83.29
0,0,1,1,2,2,4,5,80.06
3,4,0,2,2,1,2,1,72.05
4,3,0,1,3,3,0,5,58.4
1,3,0,3,2,0,1,4,61.12
6,2,0,0,2,1,0,4,63.23
3,2,0,2,2,1,2,6,63.71
3,3,1,0,2,2,0,4,69.93
6,0,1,1,2,0,2,5,76.01
4,0,1,1,0,1,0,3,60.73
1,2,1,1,3,1,0,6,64.42
5,0,1,0,2,2,0,2,70.02
3,1,2,1,3,2,0,4,74.71
2,1,1,1,1,1,1,5,86.89
2,0,0,2,0,1,1,2,78.85
3,0,1,0,0,1,0,2,73
2,3,2,2,1,0,0,2,74.89
0,2,2,0,2,1,1,2,76.43
1,2,0,1,2,0,0,2,84.26
1,0,1,1,0,0,0,2,83.88
1,0,0,0,2,0,0,2,81.95
0,0,0,0,1,0,1,1,88.27
0,0,1,0,0,0,0,0,84.08
1,1,0,0,0,0,0,0,65.82
0,1,2,0,1,0,1,2,67.24
2,0,0,0,1,0,2,2,77.14
2,0,0,1,1,0,0,2,75.71
3,0,0,0,2,0,0,3,71.22
1,0,0,0,1,1,0,1,71.74
0,0,0,0,0,0,0,1,67.83
1,0,0,0,3,0,0,3,65.12
0,0,1,0,2,0,0,1,70.58
2,0,1,0,2,0,1,1,68
1,0,2,0,1,0,2,1,61.89
0,1,0,1,1,1,0,1,53.81
3,1,1,1,3,0,1,3,62.34
2,0,2,0,4,0,2,2,60.66
6,1,2,0,5,0,0,5,66.23
2,2,1,1,5,1,0,3,56.56
3,3,2,0,3,0,1,4,46.3
3,0,1,0,0,1,0,4,43.9
6,0,3,0,5,2,1,6,59.15
3,1,1,0,3,0,1,5,49.85
3,0,3,0,1,0,1,1,33.35
